link,category,source
https://www.dkn.tv/khoa-hoc-cong-nghe/khoa-hoc-huyen-bi/bi-an-ve-bat-tran-do-phan-2-ao-anh-ky-dieu.html,cat/ve-dep-chan-thien-nhan,DKN
https://www.dkn.tv/the-gioi/ong-putin-tuyen-mo-hang-tram-nghin-nguoi-lieu-mot-cuoc-tan-cong-quy-mo-lon-dang-duoc-chuan-bi.html,cat/the-gioi,DKN
https://www.dkn.tv/doi-song/ben-trong-cuoc-dot-kich-huyen-thoai-tieu-diet-osama-bin-laden.html,cat/doi-song,DKN
https://www.dkn.tv/doi-song/ben-trong-cuoc-dot-kich-huyen-thoai-tieu-diet-osama-bin-laden.html,cat/doi-song,DKN
https://www.dkn.tv/the-gioi/ong-putin-tuyen-mo-hang-tram-nghin-nguoi-lieu-mot-cuoc-tan-cong-quy-mo-lon-dang-duoc-chuan-bi.html,cat/the-gioi,DKN
https://www.dkn.tv/van-hoa/cam-ngo-phim-tro-lai-thanh-than-2-su-thuc-tinh-cua-than-phuong-hoang.html,cat/doi-song,DKN
https://www.dkn.tv/ve-dep-chan-thien-nhan/buong-bo-toan-tinh-ca-nhan-se-co-the-dac-duoc-dieu-tran-quy-nhat.html,cat/ve-dep-chan-thien-nhan,DKN
https://www.dkn.tv/doi-song/biet-con-mac-benh-tim-hai-ba-me-tu-choi-pha-thai-va-gio-con-trai-ho-da-la-ban-cung-phong-dai-hoc.html,cat/ve-dep-chan-thien-nhan,DKN
https://www.dkn.tv/the-gioi/quoc-hoi-my-trinh-du-luat-de-cham-dut-su-phu-thuoc-vao-nam-cham-dat-hiem-cua-trung-quoc.html,cat/the-gioi,DKN
https://www.dkn.tv/khoa-hoc-cong-nghe/nhung-thi-nghiem-dang-kinh-ngac-va-su-that-bi-bo-qua.html,cat/ve-dep-chan-thien-nhan,DKN
https://www.dkn.tv/the-gioi/quoc-hoi-my-trinh-du-luat-de-cham-dut-su-phu-thuoc-vao-nam-cham-dat-hiem-cua-trung-quoc.html,cat/the-gioi,DKN
https://www.dkn.tv/khoa-hoc-cong-nghe/khoa-hoc-huyen-bi/bi-an-ve-bat-tran-do-phan-2-ao-anh-ky-dieu.html,cat/doi-song,DKN
https://www.dkn.tv/khoa-hoc-cong-nghe/khoa-hoc-huyen-bi/bi-an-ve-bat-tran-do-phan-2-ao-anh-ky-dieu.html,cat/ve-dep-chan-thien-nhan,DKN
https://www.dkn.tv/the-gioi/my-thong-qua-ngan-sach-quoc-phong-2024-ky-luc-de-chong-lai-trung-quoc.html,cat/the-gioi,DKN
https://www.dkn.tv/khoa-hoc-cong-nghe/nhung-thi-nghiem-dang-kinh-ngac-va-su-that-bi-bo-qua.html,cat/ve-dep-chan-thien-nhan,DKN
https://www.dkn.tv/khoa-hoc-cong-nghe/khoa-hoc-huyen-bi/bi-an-ve-bat-tran-do-phan-2-ao-anh-ky-dieu.html,cat/doi-song,DKN
https://www.dkn.tv/khoa-hoc-cong-nghe/thoi-boi-do-hinh-anh-47-thanh-nhan-tu-vi.html,cat/ve-dep-chan-thien-nhan,DKN
https://www.dkn.tv/the-gioi/my-thong-qua-ngan-sach-quoc-phong-2024-ky-luc-de-chong-lai-trung-quoc.html,cat/the-gioi,DKN
https://www.dkn.tv/khoa-hoc-cong-nghe/nhung-thi-nghiem-dang-kinh-ngac-va-su-that-bi-bo-qua.html,cat/doi-song,DKN
https://www.dkn.tv/ve-dep-chan-thien-nhan/giam-doc-cong-ty-banh-keo-chi-can-tu-tam-con-duong-tu-mo-loi.html,cat/ve-dep-chan-thien-nhan,DKN
https://www.dkn.tv/van-hoa/cau-chuyen-lich-su/vu-an-ly-chan-tu-vong-con-bat-thuong-hon-cai-chet-cua-ly-khac-cuong.html,cat/the-gioi,DKN
https://www.dkn.tv/khoa-hoc-cong-nghe/nhung-thi-nghiem-dang-kinh-ngac-va-su-that-bi-bo-qua.html,cat/doi-song,DKN
https://www.dkn.tv/van-hoa/cau-chuyen-lich-su/vu-an-ly-chan-tu-vong-con-bat-thuong-hon-cai-chet-cua-ly-khac-cuong.html,cat/the-gioi,DKN
https://www.dkn.tv/khoa-hoc-cong-nghe/thoi-boi-do-hinh-anh-47-thanh-nhan-tu-vi.html,cat/doi-song,DKN
https://www.dkn.tv/ve-dep-chan-thien-nhan/chuyen-vien-ky-thuat-dien-xay-dung-phat-phap-la-con-duong-giup-toi-lam-nguoi-tot.html,cat/ve-dep-chan-thien-nhan,DKN
